 | Sub-processes | ng | ns | nn | ll | sb | ss | tb | bb | gg | sg |
 |(scale=0.5) m0=690, m1/2=440, tanbeta=50, A0=0, sign(mu)=+ve| 0.00182976 | 0.00305029 | 0.0482968 | 0.000220705 | 0.00248 | 0.0154 | 0.001496 | 0.000674 | 0.00395 | 0.0197 |
 |(scale=0.5) m0=690, m1/2=450, tanbeta=50, A0=0, sign(mu)=+ve| 0.00158088 | 0.00273519 | 0.0426946 | 0.000218022 | 0.00215 | 0.0136 | 0.001292 | 0.000584 | 0.00322 | 0.0167 |
 |(scale=0.5) m0=690, m1/2=460, tanbeta=50, A0=0, sign(mu)=+ve| 0.00136875 | 0.00245163 | 0.0378738 | 0.00021541 | 0.00187 | 0.0121 | 0.001123 | 0.000506 | 0.00262 | 0.0142 |
 |(scale=0.5) m0=690, m1/2=470, tanbeta=50, A0=0, sign(mu)=+ve| 0.00118694 | 0.00220105 | 0.0336411 | 0.000212706 | 0.00162 | 0.0107 | 0.000974 | 0.000438 | 0.00214 | 0.0121 |
 |(scale=0.5) m0=690, m1/2=480, tanbeta=50, A0=0, sign(mu)=+ve| 0.00102834 | 0.00197214 | 0.029961 | 0.000210043 | 0.0014 | 0.00944 | 0.000845 | 0.00038 | 0.00175 | 0.0103 |
 |(scale=0.5) m0=690, m1/2=490, tanbeta=50, A0=0, sign(mu)=+ve| 0.0008917 | 0.00177084 | 0.026733 | 0.00020735 | 0.00122 | 0.00835 | 0.000733 | 0.00033 | 0.00143 | 0.00872 |
 |(scale=0.5) m0=690, m1/2=500, tanbeta=50, A0=0, sign(mu)=+ve| 0.00077269 | 0.0015908 | 0.0238323 | 0.000204596 | 0.00105 | 0.00738 | 0.000637 | 0.000285 | 0.00117 | 0.00742 |
 |(scale=0.5) m0=700, m1/2=100, tanbeta=50, A0=0, sign(mu)=+ve| 0.5938 | 0.08871 | 85.1204 | 0.000253453 | 0.167 | 0.507 | 0.1589 | 0.0752 | 82.4 | 11.8 |
 |(scale=0.5) m0=700, m1/2=110, tanbeta=50, A0=0, sign(mu)=+ve| 0.47953 | 0.083022 | 47.0074 | 0.000252547 | 0.154 | 0.478 | 0.1476 | 0.0671 | 50.1 | 9.35 |
 |(scale=0.5) m0=700, m1/2=120, tanbeta=50, A0=0, sign(mu)=+ve| 0.38854 | 0.077308 | 29.1299 | 0.000251856 | 0.141 | 0.448 | 0.1347 | 0.0595 | 31.3 | 7.43 |
 |(scale=0.5) m0=700, m1/2=130, tanbeta=50, A0=0, sign(mu)=+ve| 0.31603 | 0.07165 | 19.3543 | 0.000251047 | 0.128 | 0.417 | 0.1197 | 0.0525 | 20.2 | 5.93 |
 |(scale=0.5) m0=700, m1/2=140, tanbeta=50, A0=0, sign(mu)=+ve| 0.25809 | 0.06632 | 13.3914 | 0.000250199 | 0.116 | 0.386 | 0.1052 | 0.0462 | 13.3 | 4.76 |
 |(scale=0.5) m0=700, m1/2=150, tanbeta=50, A0=0, sign(mu)=+ve| 0.21229 | 0.060938 | 9.59584 | 0.000249466 | 0.105 | 0.357 | 0.0927 | 0.0405 | 8.91 | 3.84 |
 |(scale=0.5) m0=700, m1/2=160, tanbeta=50, A0=0, sign(mu)=+ve| 0.17465 | 0.056017 | 7.04981 | 0.000248714 | 0.0945 | 0.328 | 0.0814 | 0.0354 | 6.1 | 3.1 |
 |(scale=0.5) m0=700, m1/2=170, tanbeta=50, A0=0, sign(mu)=+ve| 0.14451 | 0.051158 | 5.29269 | 0.000247821 | 0.0847 | 0.3 | 0.0717 | 0.0309 | 4.23 | 2.52 |
 |(scale=0.5) m0=700, m1/2=180, tanbeta=50, A0=0, sign(mu)=+ve| 0.11958 | 0.046699 | 4.04313 | 0.000246827 | 0.0757 | 0.274 | 0.0629 | 0.02697 | 2.98 | 2.05 |
 |(scale=0.5) m0=700, m1/2=190, tanbeta=50, A0=0, sign(mu)=+ve| 0.099499 | 0.042527 | 3.13426 | 0.000245921 | 0.0674 | 0.249 | 0.05497 | 0.02337 | 2.13 | 1.67 |
 |(scale=0.5) m0=700, m1/2=200, tanbeta=50, A0=0, sign(mu)=+ve| 0.082882 | 0.038562 | 2.46379 | 0.000244893 | 0.0599 | 0.226 | 0.04789 | 0.02038 | 1.53 | 1.37 |
 |(scale=0.5) m0=700, m1/2=210, tanbeta=50, A0=0, sign(mu)=+ve| 0.069294 | 0.034941 | 1.95717 | 0.000243842 | 0.0531 | 0.204 | 0.04157 | 0.0177 | 1.12 | 1.12 |
 |(scale=0.5) m0=700, m1/2=220, tanbeta=50, A0=0, sign(mu)=+ve| 0.058042 | 0.031654 | 1.57135 | 0.000242578 | 0.0469 | 0.185 | 0.0361 | 0.01532 | 0.823 | 0.923 |
 |(scale=0.5) m0=700, m1/2=230, tanbeta=50, A0=0, sign(mu)=+ve| 0.048729 | 0.0286043 | 1.27107 | 0.000241311 | 0.0414 | 0.166 | 0.03125 | 0.01327 | 0.61 | 0.761 |
 |(scale=0.5) m0=700, m1/2=240, tanbeta=50, A0=0, sign(mu)=+ve| 0.041027 | 0.0258007 | 1.03739 | 0.000240101 | 0.0365 | 0.15 | 0.02702 | 0.01151 | 0.457 | 0.629 |
 |(scale=0.5) m0=700, m1/2=250, tanbeta=50, A0=0, sign(mu)=+ve| 0.034522 | 0.0232418 | 0.852954 | 0.000238696 | 0.0321 | 0.134 | 0.0233 | 0.00997 | 0.344 | 0.52 |
 |(scale=0.5) m0=700, m1/2=260, tanbeta=50, A0=0, sign(mu)=+ve| 0.029188 | 0.0209221 | 0.706595 | 0.000237377 | 0.0281 | 0.121 | 0.02016 | 0.00864 | 0.261 | 0.432 |
 |(scale=0.5) m0=700, m1/2=270, tanbeta=50, A0=0, sign(mu)=+ve| 0.02468 | 0.0188172 | 0.58862 | 0.000235927 | 0.0247 | 0.108 | 0.0174 | 0.00748 | 0.199 | 0.359 |
 |(scale=0.5) m0=700, m1/2=280, tanbeta=50, A0=0, sign(mu)=+ve| 0.020945 | 0.0169196 | 0.492046 | 0.000234374 | 0.0216 | 0.0966 | 0.015 | 0.00655 | 0.153 | 0.299 |
 |(scale=0.5) m0=700, m1/2=290, tanbeta=50, A0=0, sign(mu)=+ve| 0.0177814 | 0.0151862 | 0.413965 | 0.000232691 | 0.0189 | 0.0863 | 0.01296 | 0.00572 | 0.118 | 0.249 |
 |(scale=0.5) m0=700, m1/2=300, tanbeta=50, A0=0, sign(mu)=+ve| 0.0151091 | 0.0136398 | 0.35094 | 0.000231005 | 0.0165 | 0.0771 | 0.01116 | 0.00494 | 0.092 | 0.208 |
 |(scale=0.5) m0=700, m1/2=310, tanbeta=50, A0=0, sign(mu)=+ve| 0.0128755 | 0.0122281 | 0.297754 | 0.000229219 | 0.0144 | 0.0688 | 0.00962 | 0.00427 | 0.0717 | 0.174 |
 |(scale=0.5) m0=700, m1/2=320, tanbeta=50, A0=0, sign(mu)=+ve| 0.0109851 | 0.0109665 | 0.252811 | 0.00022751 | 0.0126 | 0.0613 | 0.0083 | 0.00369 | 0.0561 | 0.146 |
 |(scale=0.5) m0=700, m1/2=330, tanbeta=50, A0=0, sign(mu)=+ve| 0.0093887 | 0.0098322 | 0.216972 | 0.000225691 | 0.011 | 0.0546 | 0.00716 | 0.00318 | 0.0442 | 0.122 |
 |(scale=0.5) m0=700, m1/2=340, tanbeta=50, A0=0, sign(mu)=+ve| 0.0080403 | 0.008823 | 0.18653 | 0.00022376 | 0.00957 | 0.0486 | 0.00619 | 0.002749 | 0.035 | 0.103 |
 |(scale=0.5) m0=700, m1/2=350, tanbeta=50, A0=0, sign(mu)=+ve| 0.0068852 | 0.00790668 | 0.161106 | 0.000221738 | 0.00833 | 0.0432 | 0.00534 | 0.002383 | 0.0277 | 0.0866 |
 |(scale=0.5) m0=700, m1/2=360, tanbeta=50, A0=0, sign(mu)=+ve| 0.0059147 | 0.00708075 | 0.139422 | 0.000219594 | 0.00725 | 0.0384 | 0.004608 | 0.002062 | 0.0221 | 0.073 |
 |(scale=0.5) m0=700, m1/2=370, tanbeta=50, A0=0, sign(mu)=+ve| 0.0050715 | 0.00634757 | 0.121022 | 0.00021755 | 0.00631 | 0.0342 | 0.003983 | 0.001792 | 0.0176 | 0.0615 |
 |(scale=0.5) m0=700, m1/2=380, tanbeta=50, A0=0, sign(mu)=+ve| 0.0043667 | 0.00568247 | 0.105561 | 0.000215395 | 0.00549 | 0.0303 | 0.003442 | 0.001544 | 0.0141 | 0.052 |
 |(scale=0.5) m0=700, m1/2=390, tanbeta=50, A0=0, sign(mu)=+ve| 0.0037625 | 0.00509945 | 0.0921053 | 0.000213228 | 0.00477 | 0.0269 | 0.002974 | 0.001337 | 0.0114 | 0.044 |
 |(scale=0.5) m0=700, m1/2=400, tanbeta=50, A0=0, sign(mu)=+ve| 0.0032482 | 0.00456975 | 0.0804135 | 0.000210971 | 0.00415 | 0.0239 | 0.002577 | 0.001156 | 0.00919 | 0.0373 |
 |(scale=0.5) m0=700, m1/2=410, tanbeta=50, A0=0, sign(mu)=+ve| 0.00279608 | 0.00410217 | 0.0706659 | 0.000208813 | 0.0036 | 0.0212 | 0.002229 | 0.001 | 0.00741 | 0.0316 |
 |(scale=0.5) m0=700, m1/2=420, tanbeta=50, A0=0, sign(mu)=+ve| 0.00241664 | 0.00366799 | 0.0621416 | 0.000206454 | 0.00313 | 0.0188 | 0.001929 | 0.000866 | 0.00599 | 0.0267 |
 |(scale=0.5) m0=700, m1/2=430, tanbeta=50, A0=0, sign(mu)=+ve| 0.00208825 | 0.00328858 | 0.0547916 | 0.000204115 | 0.00272 | 0.0167 | 0.001675 | 0.00075 | 0.00485 | 0.0227 |
 |(scale=0.5) m0=700, m1/2=440, tanbeta=50, A0=0, sign(mu)=+ve| 0.00180542 | 0.00295633 | 0.0484458 | 0.000201815 | 0.00236 | 0.0148 | 0.001448 | 0.000649 | 0.00394 | 0.0192 |
 |(scale=0.5) m0=700, m1/2=450, tanbeta=50, A0=0, sign(mu)=+ve| 0.00156053 | 0.00264974 | 0.0429361 | 0.000199414 | 0.00205 | 0.0131 | 0.001256 | 0.000562 | 0.0032 | 0.0163 |
 |(scale=0.5) m0=700, m1/2=460, tanbeta=50, A0=0, sign(mu)=+ve| 0.00135249 | 0.0023785 | 0.0380151 | 0.000197003 | 0.00178 | 0.0116 | 0.001089 | 0.000488 | 0.00261 | 0.0139 |
 |(scale=0.5) m0=700, m1/2=470, tanbeta=50, A0=0, sign(mu)=+ve| 0.00117076 | 0.00213432 | 0.0338037 | 0.000194612 | 0.00154 | 0.0103 | 0.000946 | 0.000423 | 0.00213 | 0.0118 |
 |(scale=0.5) m0=700, m1/2=480, tanbeta=50, A0=0, sign(mu)=+ve| 0.00101516 | 0.00191464 | 0.0301107 | 0.000192221 | 0.00134 | 0.00908 | 0.000821 | 0.000366 | 0.00174 | 0.01 |
 |(scale=0.5) m0=700, m1/2=490, tanbeta=50, A0=0, sign(mu)=+ve| 0.00088157 | 0.00171956 | 0.0267817 | 0.000189759 | 0.00116 | 0.00803 | 0.000713 | 0.000319 | 0.00142 | 0.00853 |
 |(scale=0.5) m0=700, m1/2=500, tanbeta=50, A0=0, sign(mu)=+ve| 0.00076571 | 0.00154365 | 0.0239807 | 0.000187397 | 0.00101 | 0.0071 | 0.00062 | 0.0002761 | 0.00116 | 0.00726 |
 |(scale=0.5) m0=70, m1/2=100, tanbeta=50, A0=0, sign(mu)=+ve| 5.678 | 13.035 | 193.152 | 11.2852 | 105 | 71.2 | 34.83 | 26.82 | 126 | 311 |
 |(scale=0.5) m0=70, m1/2=110, tanbeta=50, A0=0, sign(mu)=+ve| 3.742 | 8.839 | 104.666 | 5.6226 | 64.7 | 48.2 | 21.76 | 16.03 | 71.6 | 192 |
 |(scale=0.5) m0=70, m1/2=120, tanbeta=50, A0=0, sign(mu)=+ve| 2.531 | 6.1198 | 47.5354 | 3.59709 | 41.2 | 33.6 | 13.805 | 9.88 | 42.1 | 122 |
 |(scale=0.5) m0=70, m1/2=130, tanbeta=50, A0=0, sign(mu)=+ve| 1.7576 | 4.325 | 27.2572 | 3.0619 | 26.9 | 24 | 8.821 | 6.23 | 25.6 | 79.3 |
 |(scale=0.5) m0=70, m1/2=140, tanbeta=50, A0=0, sign(mu)=+ve| 1.2473 | 3.1076 | 17.1547 | 2.25204 | 17.9 | 17.4 | 5.74 | 4.021 | 15.9 | 52.9 |
 |(scale=0.5) m0=70, m1/2=150, tanbeta=50, A0=0, sign(mu)=+ve| 0.8994 | 2.2688 | 11.5694 | 1.76177 | 12.2 | 12.8 | 3.795 | 2.653 | 10.1 | 35.9 |
 |(scale=0.5) m0=70, m1/2=160, tanbeta=50, A0=0, sign(mu)=+ve| 0.6598 | 1.67785 | 8.17863 | 1.42976 | 8.4 | 9.57 | 2.545 | 1.781 | 6.6 | 24.8 |
 |(scale=0.5) m0=70, m1/2=170, tanbeta=50, A0=0, sign(mu)=+ve| 0.48979 | 1.25769 | 5.98519 | 1.19341 | 5.89 | 7.24 | 1.732 | 1.216 | 4.37 | 17.4 |
 |(scale=0.5) m0=70, m1/2=180, tanbeta=50, A0=0, sign(mu)=+ve| 0.3678 | 0.95139 | 4.49244 | 1.01828 | 4.18 | 5.54 | 1.2005 | 0.844 | 2.94 | 12.4 |
 |(scale=0.5) m0=70, m1/2=190, tanbeta=50, A0=0, sign(mu)=+ve| 0.27893 | 0.72846 | 3.45827 | 0.88552 | 3.01 | 4.28 | 0.8378 | 0.594 | 2.01 | 8.89 |
 |(scale=0.5) m0=70, m1/2=200, tanbeta=50, A0=0, sign(mu)=+ve| 0.21398 | 0.56145 | 2.70483 | 0.78358 | 2.18 | 3.32 | 0.5941 | 0.4237 | 1.39 | 6.46 |
 |(scale=0.5) m0=70, m1/2=210, tanbeta=50, A0=0, sign(mu)=+ve| 0.16539 | 0.43762 | 2.14658 | 0.70545 | 1.6 | 2.61 | 0.4257 | 0.305 | 0.968 | 4.74 |
 |(scale=0.5) m0=70, m1/2=220, tanbeta=50, A0=0, sign(mu)=+ve| 0.12876 | 0.342908 | 1.72705 | 0.64427 | 1.18 | 2.06 | 0.3085 | 0.2222 | 0.683 | 3.51 |
 |(scale=0.5) m0=70, m1/2=230, tanbeta=50, A0=0, sign(mu)=+ve| 0.100977 | 0.270852 | 1.40711 | 0.59934 | 0.882 | 1.63 | 0.2246 | 0.1631 | 0.487 | 2.62 |
 |(scale=0.5) m0=70, m1/2=240, tanbeta=50, A0=0, sign(mu)=+ve| 0.079632 | 0.215176 | 1.15613 | 0.56539 | 0.662 | 1.3 | 0.1664 | 0.1211 | 0.35 | 1.96 |
 |(scale=0.5) m0=70, m1/2=250, tanbeta=50, A0=0, sign(mu)=+ve| 0.06309 | 0.172135 | 0.958296 | 0.54329 | 0.5 | 1.04 | 0.1235 | 0.0906 | 0.254 | 1.49 |
 |(scale=0.5) m0=70, m1/2=260, tanbeta=50, A0=0, sign(mu)=+ve| 0.050244 | 0.13833 | 0.801047 | 0.53021 | 0.38 | 0.84 | 0.0926 | 0.0682 | 0.185 | 1.13 |
 |(scale=0.5) m0=70, m1/2=270, tanbeta=50, A0=0, sign(mu)=+ve| 0.040299 | 0.111759 | 0.673447 | 0.52824 | 0.29 | 0.678 | 0.06987 | 0.0518 | 0.136 | 0.865 |
 |(scale=0.5) m0=70, m1/2=280, tanbeta=50, A0=0, sign(mu)=+ve| 0.032438 | 0.090713 | 0.569879 | 0.53828 | 0.222 | 0.55 | 0.0531 | 0.0394 | 0.1 | 0.665 |
 |(scale=0.5) m0=70, m1/2=290, tanbeta=50, A0=0, sign(mu)=+ve| 0.026199 | 0.0739996 | 0.48608 | 0.561267 | 0.171 | 0.447 | 0.04053 | 0.03026 | 0.0746 | 0.514 |
 |(scale=0.5) m0=70, m1/2=300, tanbeta=50, A0=0, sign(mu)=+ve| 0.021183 | 0.0606138 | 0.416171 | 0.601512 | 0.133 | 0.365 | 0.03117 | 0.02341 | 0.0557 | 0.398 |
 |(scale=0.5) m0=70, m1/2=310, tanbeta=50, A0=0, sign(mu)=+ve| 0.0172322 | 0.0497903 | 0.358488 | 0.666635 | 0.103 | 0.298 | 0.02405 | 0.01817 | 0.0418 | 0.31 |
 |(scale=0.5) m0=70, m1/2=320, tanbeta=50, A0=0, sign(mu)=+ve| 0.0140562 | 0.0411303 | 0.309712 | 0.772395 | 0.0803 | 0.244 | 0.0187 | 0.01413 | 0.0315 | 0.242 |
 |(scale=0.5) m0=70, m1/2=330, tanbeta=50, A0=0, sign(mu)=+ve| 0.011502 | 0.0340552 | 0.268817 | 0.948609 | 0.0628 | 0.201 | 0.01459 | 0.01105 | 0.0239 | 0.19 |
 |(scale=0.5) m0=70, m1/2=340, tanbeta=50, A0=0, sign(mu)=+ve| 0.0094406 | 0.0282585 | 0.233758 | 1.28598 | 0.0492 | 0.165 | 0.01143 | 0.00867 | 0.0182 | 0.15 |
 |(scale=0.5) m0=70, m1/2=350, tanbeta=50, A0=0, sign(mu)=+ve| 0.0077569 | 0.0235461 | 0.204304 | 0.710376 | 0.0387 | 0.136 | 0.00899 | 0.00684 | 0.0138 | 0.118 |
 |(scale=0.5) m0=70, m1/2=360, tanbeta=50, A0=0, sign(mu)=+ve| 0.0064031 | 0.019672 | 0.179133 | 0.981722 | 0.0305 | 0.112 | 0.0071 | 0.00542 | 0.0106 | 0.0934 |
 |(scale=0.5) m0=70, m1/2=370, tanbeta=50, A0=0, sign(mu)=+ve| 0.005275 | 0.0164899 | 0.157529 | 1.58597 | 0.0241 | 0.0929 | 0.005623 | 0.0043 | 0.00813 | 0.0741 |
 |(scale=0.5) m0=70, m1/2=380, tanbeta=50, A0=0, sign(mu)=+ve| 0.0043773 | 0.0138396 | 0.13892 | 3.47095 | 0.0191 | 0.0769 | 0.004474 | 0.003419 | 0.00626 | 0.0589 |
 |(scale=0.5) m0=70, m1/2=390, tanbeta=50, A0=0, sign(mu)=+ve| 0.003631 | 0.0116668 | 0.122883 | 25.6673 | 0.0151 | 0.0637 | 0.003566 | 0.002728 | 0.00483 | 0.047 |
 |(scale=0.5) m0=70, m1/2=400, tanbeta=50, A0=0, sign(mu)=+ve| 0.00300998 | 0.00983826 | 0.108984 | 7.51947 | 0.012 | 0.0529 | 0.002854 | 0.002186 | 0.00374 | 0.0375 |
 |(scale=0.5) m0=70, m1/2=410, tanbeta=50, A0=0, sign(mu)=+ve| 0.0025102 | 0.00831981 | 0.096705 | 2.04185 | 0.00958 | 0.0439 | 0.002282 | 0.001755 | 0.0029 | 0.03 |
 |(scale=0.5) m0=70, m1/2=420, tanbeta=50, A0=0, sign(mu)=+ve| 0.00209178 | 0.00704972 | 0.0862223 | 0.989593 | 0.00764 | 0.0364 | 0.001836 | 0.001418 | 0.00225 | 0.024 |
 |(scale=0.5) m0=70, m1/2=430, tanbeta=50, A0=0, sign(mu)=+ve| 0.00174832 | 0.00599673 | 0.0768263 | 1.88039 | 0.0061 | 0.0303 | 0.001483 | 0.00114 | 0.00175 | 0.0193 |
 |(scale=0.5) m0=70, m1/2=440, tanbeta=50, A0=0, sign(mu)=+ve| 0.00146032 | 0.00510379 | 0.0687978 | 0.933921 | 0.00487 | 0.0252 | 0.001199 | 0.000922 | 0.00136 | 0.0155 |
 |(scale=0.5) m0=70, m1/2=450, tanbeta=50, A0=0, sign(mu)=+ve| 0.00122438 | 0.00434882 | 0.0616291 | 0.606947 | 0.0039 | 0.021 | 0.000967 | 0.000746 | 0.00107 | 0.0125 |
 |(scale=0.5) m0=70, m1/2=460, tanbeta=50, A0=0, sign(mu)=+ve| 0.00102532 | 0.00370773 | 0.0552225 | 0.43164 | 0.00313 | 0.0175 | 0.000784 | 0.000605 | 0.000833 | 0.01 |
 |(scale=0.5) m0=70, m1/2=470, tanbeta=50, A0=0, sign(mu)=+ve| 0.00085992 | 0.00317312 | 0.0496171 | 0.324725 | 0.00251 | 0.0145 | 0.000637 | 0.000492 | 0.000652 | 0.00808 |
 |(scale=0.5) m0=70, m1/2=480, tanbeta=50, A0=0, sign(mu)=+ve| 0.00072294 | 0.0027155 | 0.0447697 | 0.253089 | 0.00201 | 0.0121 | 0.0005185 | 0.0004 | 0.000511 | 0.00652 |
 |(scale=0.5) m0=70, m1/2=490, tanbeta=50, A0=0, sign(mu)=+ve| 0.000608969 | 0.00232934 | 0.0403539 | 0.201829 | 0.00162 | 0.0101 | 0.0004222 | 0.0003257 | 0.000401 | 0.00526 |
 |(scale=0.5) m0=70, m1/2=500, tanbeta=50, A0=0, sign(mu)=+ve| 0.000512701 | 0.00200244 | 0.0363631 | 0.164827 | 0.0013 | 0.00841 | 0.0003448 | 0.0002662 | 0.000315 | 0.00425 |
 |(scale=0.5) m0=710, m1/2=100, tanbeta=50, A0=0, sign(mu)=+ve| 0.5748 | 0.08267 | 84.8297 | 0.000230532 | 0.151 | 0.467 | 0.1457 | 0.0693 | 82.2 | 11.2 |
 |(scale=0.5) m0=710, m1/2=110, tanbeta=50, A0=0, sign(mu)=+ve| 0.46311 | 0.077418 | 46.9684 | 0.000229648 | 0.14 | 0.441 | 0.1367 | 0.0619 | 49.9 | 8.89 |
 |(scale=0.5) m0=710, m1/2=120, tanbeta=50, A0=0, sign(mu)=+ve| 0.37662 | 0.072188 | 29.111 | 0.000229048 | 0.128 | 0.414 | 0.1251 | 0.0549 | 31.2 | 7.07 |
 |(scale=0.5) m0=710, m1/2=130, tanbeta=50, A0=0, sign(mu)=+ve| 0.30678 | 0.06709 | 19.3536 | 0.000228341 | 0.117 | 0.386 | 0.1132 | 0.0486 | 20.1 | 5.66 |
 |(scale=0.5) m0=710, m1/2=140, tanbeta=50, A0=0, sign(mu)=+ve| 0.25097 | 0.062028 | 13.4216 | 0.000227635 | 0.106 | 0.358 | 0.0984 | 0.0428 | 13.2 | 4.55 |
 |(scale=0.5) m0=710, m1/2=150, tanbeta=50, A0=0, sign(mu)=+ve| 0.20638 | 0.057128 | 9.61709 | 0.000226989 | 0.0962 | 0.331 | 0.0868 | 0.0376 | 8.87 | 3.67 |
 |(scale=0.5) m0=710, m1/2=160, tanbeta=50, A0=0, sign(mu)=+ve| 0.17 | 0.052578 | 7.05235 | 0.000226251 | 0.0867 | 0.305 | 0.0759 | 0.03294 | 6.08 | 2.97 |
 |(scale=0.5) m0=710, m1/2=170, tanbeta=50, A0=0, sign(mu)=+ve| 0.14066 | 0.048191 | 5.29399 | 0.000225492 | 0.0778 | 0.28 | 0.0673 | 0.02877 | 4.22 | 2.41 |
 |(scale=0.5) m0=710, m1/2=180, tanbeta=50, A0=0, sign(mu)=+ve| 0.11697 | 0.043891 | 4.04615 | 0.00022462 | 0.0696 | 0.255 | 0.0591 | 0.02513 | 2.97 | 1.96 |
 |(scale=0.5) m0=710, m1/2=190, tanbeta=50, A0=0, sign(mu)=+ve| 0.097125 | 0.040067 | 3.13946 | 0.000223837 | 0.0621 | 0.233 | 0.05176 | 0.02191 | 2.12 | 1.6 |
 |(scale=0.5) m0=710, m1/2=200, tanbeta=50, A0=0, sign(mu)=+ve| 0.081043 | 0.036479 | 2.46996 | 0.000222831 | 0.0553 | 0.211 | 0.04516 | 0.01909 | 1.53 | 1.31 |
 |(scale=0.5) m0=710, m1/2=210, tanbeta=50, A0=0, sign(mu)=+ve| 0.067821 | 0.033034 | 1.96199 | 0.000221914 | 0.0491 | 0.192 | 0.03932 | 0.01657 | 1.11 | 1.08 |
 |(scale=0.5) m0=710, m1/2=220, tanbeta=50, A0=0, sign(mu)=+ve| 0.056768 | 0.0299772 | 1.57596 | 0.000220764 | 0.0435 | 0.173 | 0.0341 | 0.01439 | 0.821 | 0.889 |
 |(scale=0.5) m0=710, m1/2=230, tanbeta=50, A0=0, sign(mu)=+ve| 0.047747 | 0.0271183 | 1.27556 | 0.000219841 | 0.0384 | 0.156 | 0.0296 | 0.0125 | 0.609 | 0.734 |
 |(scale=0.5) m0=710, m1/2=240, tanbeta=50, A0=0, sign(mu)=+ve| 0.040206 | 0.0244956 | 1.04198 | 0.000218775 | 0.0339 | 0.141 | 0.02561 | 0.01085 | 0.455 | 0.607 |
 |(scale=0.5) m0=710, m1/2=250, tanbeta=50, A0=0, sign(mu)=+ve| 0.033887 | 0.0221033 | 0.855365 | 0.000217397 | 0.0298 | 0.127 | 0.02212 | 0.00941 | 0.343 | 0.503 |
 |(scale=0.5) m0=710, m1/2=260, tanbeta=50, A0=0, sign(mu)=+ve| 0.02863 | 0.0199211 | 0.709911 | 0.000216185 | 0.0262 | 0.114 | 0.01921 | 0.00816 | 0.26 | 0.417 |
 |(scale=0.5) m0=710, m1/2=270, tanbeta=50, A0=0, sign(mu)=+ve| 0.024242 | 0.0179235 | 0.589893 | 0.000214899 | 0.023 | 0.102 | 0.01657 | 0.00708 | 0.199 | 0.347 |
 |(scale=0.5) m0=710, m1/2=280, tanbeta=50, A0=0, sign(mu)=+ve| 0.02058 | 0.0161373 | 0.494687 | 0.00021358 | 0.0202 | 0.0914 | 0.01429 | 0.00613 | 0.153 | 0.289 |
 |(scale=0.5) m0=710, m1/2=290, tanbeta=50, A0=0, sign(mu)=+ve| 0.0174698 | 0.0145022 | 0.416474 | 0.000212148 | 0.0177 | 0.0818 | 0.01237 | 0.00541 | 0.118 | 0.241 |
 |(scale=0.5) m0=710, m1/2=300, tanbeta=50, A0=0, sign(mu)=+ve| 0.0148599 | 0.013045 | 0.351417 | 0.000210513 | 0.0155 | 0.0731 | 0.01067 | 0.00469 | 0.0915 | 0.202 |
 |(scale=0.5) m0=710, m1/2=310, tanbeta=50, A0=0, sign(mu)=+ve| 0.0126386 | 0.011699 | 0.29838 | 0.000208971 | 0.0135 | 0.0653 | 0.00922 | 0.00406 | 0.0715 | 0.169 |
 |(scale=0.5) m0=710, m1/2=320, tanbeta=50, A0=0, sign(mu)=+ve| 0.0107994 | 0.0105121 | 0.25443 | 0.000207513 | 0.0118 | 0.0582 | 0.00796 | 0.00351 | 0.0559 | 0.142 |
 |(scale=0.5) m0=710, m1/2=330, tanbeta=50, A0=0, sign(mu)=+ve| 0.0092436 | 0.0094314 | 0.217771 | 0.000205834 | 0.0103 | 0.0519 | 0.00688 | 0.003032 | 0.044 | 0.119 |
 |(scale=0.5) m0=710, m1/2=340, tanbeta=50, A0=0, sign(mu)=+ve| 0.0079025 | 0.0084557 | 0.187403 | 0.000204064 | 0.00901 | 0.0463 | 0.005943 | 0.002626 | 0.0348 | 0.1 |
 |(scale=0.5) m0=710, m1/2=350, tanbeta=50, A0=0, sign(mu)=+ve| 0.0067769 | 0.00759268 | 0.161776 | 0.000202373 | 0.00785 | 0.0412 | 0.005138 | 0.002277 | 0.0276 | 0.0842 |
 |(scale=0.5) m0=710, m1/2=360, tanbeta=50, A0=0, sign(mu)=+ve| 0.0058196 | 0.0068092 | 0.13997 | 0.00020047 | 0.00684 | 0.0367 | 0.004441 | 0.001971 | 0.022 | 0.071 |
 |(scale=0.5) m0=710, m1/2=370, tanbeta=50, A0=0, sign(mu)=+ve| 0.0050007 | 0.00610936 | 0.121563 | 0.000198587 | 0.00596 | 0.0326 | 0.00384 | 0.001715 | 0.0176 | 0.0599 |
 |(scale=0.5) m0=710, m1/2=380, tanbeta=50, A0=0, sign(mu)=+ve| 0.0043143 | 0.00548111 | 0.105905 | 0.000196732 | 0.00519 | 0.029 | 0.003323 | 0.001481 | 0.014 | 0.0506 |
 |(scale=0.5) m0=710, m1/2=390, tanbeta=50, A0=0, sign(mu)=+ve| 0.0037105 | 0.00491751 | 0.0924378 | 0.000194877 | 0.00451 | 0.0258 | 0.002878 | 0.001282 | 0.0113 | 0.0428 |
