 | Sub-processes | ng | ns | nn | ll | sb | ss | tb | bb | gg | sg |
 |(scale=1.0) m0=650, m1/2=280, tanbeta=3, A0=0, sign(mu)=+ve| 0.0223026 | 0.017375 | 0.479013 | 0.000110376 | 0.0233 | 0.112 | 0.01901 | 0.002534 | 0.132 | 0.31 |
 |(scale=1.0) m0=650, m1/2=290, tanbeta=3, A0=0, sign(mu)=+ve| 0.0188937 | 0.0154821 | 0.404186 | 0.000108533 | 0.0203 | 0.0999 | 0.01623 | 0.00219 | 0.102 | 0.257 |
 |(scale=1.0) m0=650, m1/2=300, tanbeta=3, A0=0, sign(mu)=+ve| 0.0160318 | 0.0137929 | 0.341729 | 0.000106675 | 0.0176 | 0.0887 | 0.01387 | 0.001884 | 0.0793 | 0.214 |
 |(scale=1.0) m0=650, m1/2=310, tanbeta=3, A0=0, sign(mu)=+ve| 0.0136257 | 0.012288 | 0.290945 | 0.000104714 | 0.0153 | 0.0788 | 0.011835 | 0.001627 | 0.0618 | 0.179 |
 |(scale=1.0) m0=650, m1/2=320, tanbeta=3, A0=0, sign(mu)=+ve| 0.0116041 | 0.0109459 | 0.248382 | 0.000102752 | 0.0133 | 0.0699 | 0.010089 | 0.001406 | 0.0485 | 0.149 |
 |(scale=1.0) m0=650, m1/2=330, tanbeta=3, A0=0, sign(mu)=+ve| 0.00990627 | 0.0097666 | 0.212368 | 0.000100906 | 0.0115 | 0.062 | 0.00862 | 0.00121 | 0.0382 | 0.125 |
 |(scale=1.0) m0=650, m1/2=340, tanbeta=3, A0=0, sign(mu)=+ve| 0.00846183 | 0.00869994 | 0.18261 | 9.89564e-05 | 0.00999 | 0.0549 | 0.007374 | 0.001044 | 0.0303 | 0.105 |
 |(scale=1.0) m0=650, m1/2=350, tanbeta=3, A0=0, sign(mu)=+ve| 0.00723047 | 0.00774531 | 0.157558 | 9.69408e-05 | 0.00865 | 0.0487 | 0.00631 | 0.000901 | 0.024 | 0.088 |
 |(scale=1.0) m0=650, m1/2=360, tanbeta=3, A0=0, sign(mu)=+ve| 0.00619037 | 0.00689268 | 0.136408 | 9.51006e-05 | 0.00749 | 0.0431 | 0.005406 | 0.000782 | 0.019 | 0.0739 |
 |(scale=1.0) m0=650, m1/2=370, tanbeta=3, A0=0, sign(mu)=+ve| 0.00529299 | 0.00614763 | 0.118429 | 9.3213e-05 | 0.00649 | 0.0381 | 0.004631 | 0.000674 | 0.0151 | 0.0621 |
 |(scale=1.0) m0=650, m1/2=380, tanbeta=3, A0=0, sign(mu)=+ve| 0.00453213 | 0.00547606 | 0.103119 | 9.11785e-05 | 0.00562 | 0.0337 | 0.003964 | 0.000579 | 0.0121 | 0.0522 |
 |(scale=1.0) m0=650, m1/2=390, tanbeta=3, A0=0, sign(mu)=+ve| 0.00389842 | 0.00488176 | 0.0900556 | 8.92769e-05 | 0.00486 | 0.0298 | 0.003404 | 0.000499 | 0.00967 | 0.0439 |
 |(scale=1.0) m0=650, m1/2=400, tanbeta=3, A0=0, sign(mu)=+ve| 0.00334567 | 0.00434652 | 0.0787479 | 8.72683e-05 | 0.0042 | 0.0264 | 0.002929 | 0.00043 | 0.00776 | 0.037 |
 |(scale=1.0) m0=650, m1/2=410, tanbeta=3, A0=0, sign(mu)=+ve| 0.00288073 | 0.00388139 | 0.0692743 | 8.53604e-05 | 0.00363 | 0.0233 | 0.002518 | 0.0003696 | 0.00624 | 0.0312 |
 |(scale=1.0) m0=650, m1/2=420, tanbeta=3, A0=0, sign(mu)=+ve| 0.00247942 | 0.00346399 | 0.0609356 | 8.34752e-05 | 0.00314 | 0.0206 | 0.002162 | 0.0003186 | 0.00503 | 0.0264 |
 |(scale=1.0) m0=650, m1/2=430, tanbeta=3, A0=0, sign(mu)=+ve| 0.0021357 | 0.00309035 | 0.0536351 | 8.15912e-05 | 0.00271 | 0.0182 | 0.00186 | 0.0002743 | 0.00407 | 0.0223 |
 |(scale=1.0) m0=650, m1/2=440, tanbeta=3, A0=0, sign(mu)=+ve| 0.00184243 | 0.00276234 | 0.0473726 | 7.96986e-05 | 0.00234 | 0.016 | 0.001601 | 0.0002355 | 0.00329 | 0.0189 |
 |(scale=1.0) m0=650, m1/2=450, tanbeta=3, A0=0, sign(mu)=+ve| 0.00158954 | 0.00246386 | 0.0419997 | 7.79471e-05 | 0.00202 | 0.0141 | 0.001384 | 0.000203 | 0.00267 | 0.016 |
 |(scale=1.0) m0=650, m1/2=460, tanbeta=3, A0=0, sign(mu)=+ve| 0.00137198 | 0.00219977 | 0.0371657 | 7.60968e-05 | 0.00175 | 0.0125 | 0.0011896 | 0.0001756 | 0.00217 | 0.0135 |
 |(scale=1.0) m0=650, m1/2=470, tanbeta=3, A0=0, sign(mu)=+ve| 0.00118767 | 0.00196717 | 0.0329788 | 7.42375e-05 | 0.00151 | 0.011 | 0.0010303 | 0.0001512 | 0.00176 | 0.0115 |
 |(scale=1.0) m0=650, m1/2=480, tanbeta=3, A0=0, sign(mu)=+ve| 0.00102757 | 0.0017589 | 0.0293844 | 7.23788e-05 | 0.0013 | 0.00972 | 0.0008906 | 0.0001301 | 0.00144 | 0.00972 |
 |(scale=1.0) m0=650, m1/2=490, tanbeta=3, A0=0, sign(mu)=+ve| 0.000888668 | 0.00157293 | 0.0261956 | 7.06711e-05 | 0.00113 | 0.00857 | 0.0007705 | 0.0001122 | 0.00117 | 0.00824 |
 |(scale=1.0) m0=650, m1/2=500, tanbeta=3, A0=0, sign(mu)=+ve| 0.000769097 | 0.00140621 | 0.0233051 | 6.8864e-05 | 0.000972 | 0.00756 | 0.0006666 | 9.66e-05 | 0.000958 | 0.007 |
 |(scale=1.0) m0=660, m1/2=100, tanbeta=3, A0=0, sign(mu)=+ve| 0.659939 | 0.100713 | 73.8437 | 0.00012077 | 0.17 | 0.617 | 0.2563 | 0.02451 | 72.3 | 12.8 |
 |(scale=1.0) m0=660, m1/2=110, tanbeta=3, A0=0, sign(mu)=+ve| 0.529399 | 0.0934846 | 42.8971 | 0.00012001 | 0.158 | 0.578 | 0.2277 | 0.02221 | 43.8 | 10 |
 |(scale=1.0) m0=660, m1/2=120, tanbeta=3, A0=0, sign(mu)=+ve| 0.427888 | 0.0862538 | 27.217 | 0.00011935 | 0.146 | 0.538 | 0.2013 | 0.02002 | 27.4 | 7.93 |
 |(scale=1.0) m0=660, m1/2=130, tanbeta=3, A0=0, sign(mu)=+ve| 0.346666 | 0.0792218 | 18.2736 | 0.00011864 | 0.131 | 0.5 | 0.1805 | 0.01793 | 17.6 | 6.29 |
 |(scale=1.0) m0=660, m1/2=140, tanbeta=3, A0=0, sign(mu)=+ve| 0.282279 | 0.0726146 | 12.7603 | 0.00011786 | 0.119 | 0.46 | 0.15821 | 0.01596 | 11.5 | 5.02 |
 |(scale=1.0) m0=660, m1/2=150, tanbeta=3, A0=0, sign(mu)=+ve| 0.230626 | 0.0661637 | 9.18428 | 0.000116988 | 0.108 | 0.422 | 0.13707 | 0.01419 | 7.73 | 4.03 |
 |(scale=1.0) m0=660, m1/2=160, tanbeta=3, A0=0, sign(mu)=+ve| 0.18926 | 0.060159 | 6.77364 | 0.000115936 | 0.0972 | 0.385 | 0.11904 | 0.01254 | 5.29 | 3.24 |
 |(scale=1.0) m0=660, m1/2=170, tanbeta=3, A0=0, sign(mu)=+ve| 0.155778 | 0.0546208 | 5.09443 | 0.000114911 | 0.0872 | 0.351 | 0.10253 | 0.01105 | 3.66 | 2.62 |
 |(scale=1.0) m0=660, m1/2=180, tanbeta=3, A0=0, sign(mu)=+ve| 0.128765 | 0.0492811 | 3.90567 | 0.000113741 | 0.0779 | 0.318 | 0.08813 | 0.0097 | 2.57 | 2.12 |
 |(scale=1.0) m0=660, m1/2=190, tanbeta=3, A0=0, sign(mu)=+ve| 0.106607 | 0.0444778 | 3.03531 | 0.000112614 | 0.0693 | 0.288 | 0.07562 | 0.00849 | 1.84 | 1.73 |
 |(scale=1.0) m0=660, m1/2=200, tanbeta=3, A0=0, sign(mu)=+ve| 0.0885964 | 0.0401035 | 2.38673 | 0.000111315 | 0.0615 | 0.259 | 0.0646 | 0.00741 | 1.32 | 1.41 |
 |(scale=1.0) m0=660, m1/2=210, tanbeta=3, A0=0, sign(mu)=+ve| 0.0737208 | 0.0361453 | 1.8979 | 0.000109938 | 0.0544 | 0.233 | 0.05533 | 0.00647 | 0.963 | 1.15 |
 |(scale=1.0) m0=660, m1/2=220, tanbeta=3, A0=0, sign(mu)=+ve| 0.0615865 | 0.0323961 | 1.52446 | 0.000108569 | 0.048 | 0.21 | 0.04729 | 0.00562 | 0.708 | 0.943 |
 |(scale=1.0) m0=660, m1/2=230, tanbeta=3, A0=0, sign(mu)=+ve| 0.0516079 | 0.0289836 | 1.23519 | 0.000106989 | 0.0423 | 0.188 | 0.04039 | 0.00489 | 0.526 | 0.775 |
 |(scale=1.0) m0=660, m1/2=240, tanbeta=3, A0=0, sign(mu)=+ve| 0.0432783 | 0.0259972 | 1.01 | 0.000105539 | 0.0371 | 0.168 | 0.03444 | 0.004245 | 0.393 | 0.638 |
 |(scale=1.0) m0=660, m1/2=250, tanbeta=3, A0=0, sign(mu)=+ve| 0.0364282 | 0.0232675 | 0.829226 | 0.00010407 | 0.0326 | 0.15 | 0.02934 | 0.003675 | 0.296 | 0.527 |
 |(scale=1.0) m0=660, m1/2=260, tanbeta=3, A0=0, sign(mu)=+ve| 0.0306924 | 0.0208027 | 0.68659 | 0.000102386 | 0.0285 | 0.134 | 0.02508 | 0.003186 | 0.225 | 0.436 |
 |(scale=1.0) m0=660, m1/2=270, tanbeta=3, A0=0, sign(mu)=+ve| 0.0259183 | 0.0185834 | 0.572709 | 0.000100911 | 0.0249 | 0.12 | 0.02134 | 0.002749 | 0.171 | 0.361 |
 |(scale=1.0) m0=660, m1/2=280, tanbeta=3, A0=0, sign(mu)=+ve| 0.0219032 | 0.0165788 | 0.480914 | 9.9334e-05 | 0.0217 | 0.107 | 0.01824 | 0.002382 | 0.132 | 0.3 |
 |(scale=1.0) m0=660, m1/2=290, tanbeta=3, A0=0, sign(mu)=+ve| 0.0185765 | 0.014788 | 0.404037 | 9.7649e-05 | 0.0189 | 0.0948 | 0.01557 | 0.002063 | 0.102 | 0.249 |
 |(scale=1.0) m0=660, m1/2=300, tanbeta=3, A0=0, sign(mu)=+ve| 0.0157558 | 0.0132117 | 0.342605 | 9.59355e-05 | 0.0165 | 0.0843 | 0.013324 | 0.001783 | 0.0789 | 0.208 |
 |(scale=1.0) m0=660, m1/2=310, tanbeta=3, A0=0, sign(mu)=+ve| 0.013401 | 0.0117779 | 0.290971 | 9.43399e-05 | 0.0143 | 0.0749 | 0.011397 | 0.00154 | 0.0615 | 0.173 |
 |(scale=1.0) m0=660, m1/2=320, tanbeta=3, A0=0, sign(mu)=+ve| 0.0114002 | 0.0104973 | 0.248312 | 9.26322e-05 | 0.0125 | 0.0665 | 0.009707 | 0.001323 | 0.0482 | 0.145 |
 |(scale=1.0) m0=660, m1/2=330, tanbeta=3, A0=0, sign(mu)=+ve| 0.00974326 | 0.00936931 | 0.212635 | 9.0851e-05 | 0.0108 | 0.0591 | 0.008303 | 0.001146 | 0.0379 | 0.121 |
 |(scale=1.0) m0=660, m1/2=340, tanbeta=3, A0=0, sign(mu)=+ve| 0.00831916 | 0.00834376 | 0.183008 | 8.92348e-05 | 0.0094 | 0.0524 | 0.007111 | 0.000989 | 0.03 | 0.102 |
 |(scale=1.0) m0=660, m1/2=350, tanbeta=3, A0=0, sign(mu)=+ve| 0.0071255 | 0.00745005 | 0.157874 | 8.74424e-05 | 0.00816 | 0.0464 | 0.006091 | 0.000854 | 0.0238 | 0.0856 |
 |(scale=1.0) m0=660, m1/2=360, tanbeta=3, A0=0, sign(mu)=+ve| 0.0060967 | 0.00663828 | 0.136729 | 8.57444e-05 | 0.00707 | 0.0412 | 0.00522 | 0.000743 | 0.0189 | 0.0719 |
 |(scale=1.0) m0=660, m1/2=370, tanbeta=3, A0=0, sign(mu)=+ve| 0.0052227 | 0.00591792 | 0.118663 | 8.40396e-05 | 0.00613 | 0.0364 | 0.004478 | 0.00064 | 0.0151 | 0.0604 |
 |(scale=1.0) m0=660, m1/2=380, tanbeta=3, A0=0, sign(mu)=+ve| 0.004479 | 0.00528193 | 0.103354 | 8.23479e-05 | 0.00531 | 0.0323 | 0.003843 | 0.000552 | 0.012 | 0.0508 |
 |(scale=1.0) m0=660, m1/2=390, tanbeta=3, A0=0, sign(mu)=+ve| 0.00384749 | 0.0047192 | 0.0902068 | 8.06281e-05 | 0.0046 | 0.0285 | 0.003304 | 0.000476 | 0.00962 | 0.0428 |
 |(scale=1.0) m0=660, m1/2=400, tanbeta=3, A0=0, sign(mu)=+ve| 0.00329994 | 0.00421141 | 0.0790016 | 7.89502e-05 | 0.00398 | 0.0253 | 0.00284 | 0.00041 | 0.00772 | 0.0361 |
 |(scale=1.0) m0=660, m1/2=410, tanbeta=3, A0=0, sign(mu)=+ve| 0.00283912 | 0.00375254 | 0.0693351 | 7.71348e-05 | 0.00344 | 0.0223 | 0.002441 | 0.000353 | 0.00621 | 0.0305 |
 |(scale=1.0) m0=660, m1/2=420, tanbeta=3, A0=0, sign(mu)=+ve| 0.00244796 | 0.00335143 | 0.0609014 | 7.54806e-05 | 0.00298 | 0.0197 | 0.002097 | 0.0003038 | 0.00501 | 0.0257 |
 |(scale=1.0) m0=660, m1/2=430, tanbeta=3, A0=0, sign(mu)=+ve| 0.00210931 | 0.00299697 | 0.0537389 | 7.3888e-05 | 0.00258 | 0.0174 | 0.001805 | 0.0002623 | 0.00404 | 0.0218 |
 |(scale=1.0) m0=660, m1/2=440, tanbeta=3, A0=0, sign(mu)=+ve| 0.00182112 | 0.00267413 | 0.0474766 | 7.21365e-05 | 0.00223 | 0.0154 | 0.001556 | 0.000226 | 0.00328 | 0.0184 |
 |(scale=1.0) m0=660, m1/2=450, tanbeta=3, A0=0, sign(mu)=+ve| 0.00157229 | 0.00238982 | 0.0419972 | 7.0546e-05 | 0.00193 | 0.0136 | 0.00135 | 0.000195 | 0.00266 | 0.0156 |
 |(scale=1.0) m0=660, m1/2=460, tanbeta=3, A0=0, sign(mu)=+ve| 0.00135876 | 0.0021359 | 0.0372653 | 6.88866e-05 | 0.00166 | 0.012 | 0.0011666 | 0.0001681 | 0.00216 | 0.0132 |
 |(scale=1.0) m0=660, m1/2=470, tanbeta=3, A0=0, sign(mu)=+ve| 0.00117449 | 0.00190946 | 0.0330721 | 6.7158e-05 | 0.00144 | 0.0106 | 0.0010037 | 0.000145 | 0.00176 | 0.0112 |
 |(scale=1.0) m0=660, m1/2=480, tanbeta=3, A0=0, sign(mu)=+ve| 0.00101444 | 0.00170829 | 0.0294111 | 6.56103e-05 | 0.00124 | 0.00936 | 0.0008675 | 0.0001249 | 0.00143 | 0.0095 |
 |(scale=1.0) m0=660, m1/2=490, tanbeta=3, A0=0, sign(mu)=+ve| 0.000877553 | 0.00152741 | 0.0262116 | 6.39732e-05 | 0.00107 | 0.00826 | 0.0007507 | 0.0001077 | 0.00117 | 0.00806 |
 |(scale=1.0) m0=660, m1/2=500, tanbeta=3, A0=0, sign(mu)=+ve| 0.000761107 | 0.00136778 | 0.0234233 | 6.24668e-05 | 0.000927 | 0.00728 | 0.00065 | 9.3e-05 | 0.000953 | 0.00685 |
 |(scale=1.0) m0=670, m1/2=100, tanbeta=3, A0=0, sign(mu)=+ve| 0.63855 | 0.0934356 | 72.8109 | 0.00010827 | 0.154 | 0.568 | 0.2381 | 0.0223 | 72 | 12.1 |
 |(scale=1.0) m0=670, m1/2=110, tanbeta=3, A0=0, sign(mu)=+ve| 0.512626 | 0.0868199 | 42.3548 | 0.00010757 | 0.143 | 0.533 | 0.2118 | 0.02024 | 43.6 | 9.52 |
 |(scale=1.0) m0=670, m1/2=120, tanbeta=3, A0=0, sign(mu)=+ve| 0.414885 | 0.0804039 | 26.9369 | 0.000107 | 0.132 | 0.497 | 0.1875 | 0.01828 | 27.3 | 7.54 |
 |(scale=1.0) m0=670, m1/2=130, tanbeta=3, A0=0, sign(mu)=+ve| 0.336212 | 0.0739567 | 18.1207 | 0.00010637 | 0.119 | 0.462 | 0.16872 | 0.01643 | 17.5 | 5.99 |
 |(scale=1.0) m0=670, m1/2=140, tanbeta=3, A0=0, sign(mu)=+ve| 0.274092 | 0.0678451 | 12.6669 | 0.00010563 | 0.108 | 0.427 | 0.14756 | 0.01468 | 11.5 | 4.79 |
 |(scale=1.0) m0=670, m1/2=150, tanbeta=3, A0=0, sign(mu)=+ve| 0.224463 | 0.0619768 | 9.12987 | 0.000104887 | 0.0983 | 0.392 | 0.12851 | 0.01305 | 7.72 | 3.85 |
 |(scale=1.0) m0=670, m1/2=160, tanbeta=3, A0=0, sign(mu)=+ve| 0.184134 | 0.0563356 | 6.74464 | 0.000104038 | 0.0888 | 0.359 | 0.11157 | 0.01156 | 5.28 | 3.1 |
 |(scale=1.0) m0=670, m1/2=170, tanbeta=3, A0=0, sign(mu)=+ve| 0.151877 | 0.0512378 | 5.08858 | 0.000103118 | 0.0798 | 0.327 | 0.09654 | 0.0102 | 3.65 | 2.51 |
 |(scale=1.0) m0=670, m1/2=180, tanbeta=3, A0=0, sign(mu)=+ve| 0.125485 | 0.046448 | 3.88975 | 0.000102058 | 0.0714 | 0.297 | 0.08309 | 0.00897 | 2.56 | 2.04 |
 |(scale=1.0) m0=670, m1/2=190, tanbeta=3, A0=0, sign(mu)=+ve| 0.104044 | 0.041956 | 3.02955 | 0.000101025 | 0.0637 | 0.269 | 0.07144 | 0.00786 | 1.83 | 1.66 |
 |(scale=1.0) m0=670, m1/2=200, tanbeta=3, A0=0, sign(mu)=+ve| 0.0864441 | 0.0378989 | 2.38265 | 9.9919e-05 | 0.0566 | 0.243 | 0.06105 | 0.00689 | 1.32 | 1.35 |
 |(scale=1.0) m0=670, m1/2=210, tanbeta=3, A0=0, sign(mu)=+ve| 0.0721785 | 0.0341298 | 1.89541 | 9.8742e-05 | 0.0502 | 0.219 | 0.05242 | 0.00602 | 0.961 | 1.11 |
 |(scale=1.0) m0=670, m1/2=220, tanbeta=3, A0=0, sign(mu)=+ve| 0.0602139 | 0.0306854 | 1.52232 | 9.7573e-05 | 0.0444 | 0.197 | 0.04491 | 0.00524 | 0.706 | 0.909 |
 |(scale=1.0) m0=670, m1/2=230, tanbeta=3, A0=0, sign(mu)=+ve| 0.0505404 | 0.0275198 | 1.23427 | 9.621e-05 | 0.0392 | 0.177 | 0.03835 | 0.004564 | 0.525 | 0.747 |
 |(scale=1.0) m0=670, m1/2=240, tanbeta=3, A0=0, sign(mu)=+ve| 0.0423885 | 0.024688 | 1.00928 | 9.4945e-05 | 0.0345 | 0.158 | 0.03282 | 0.003962 | 0.391 | 0.616 |
 |(scale=1.0) m0=670, m1/2=250, tanbeta=3, A0=0, sign(mu)=+ve| 0.0357023 | 0.0221124 | 0.829677 | 9.3568e-05 | 0.0303 | 0.142 | 0.02804 | 0.003442 | 0.295 | 0.509 |
 |(scale=1.0) m0=670, m1/2=260, tanbeta=3, A0=0, sign(mu)=+ve| 0.0300389 | 0.0197915 | 0.688131 | 9.2104e-05 | 0.0265 | 0.127 | 0.02389 | 0.002983 | 0.224 | 0.421 |
 |(scale=1.0) m0=670, m1/2=270, tanbeta=3, A0=0, sign(mu)=+ve| 0.0254171 | 0.0176954 | 0.573323 | 9.071e-05 | 0.0232 | 0.113 | 0.02047 | 0.002583 | 0.171 | 0.349 |
 |(scale=1.0) m0=670, m1/2=280, tanbeta=3, A0=0, sign(mu)=+ve| 0.0214849 | 0.015823 | 0.480704 | 8.9418e-05 | 0.0203 | 0.101 | 0.01748 | 0.002242 | 0.131 | 0.29 |
 |(scale=1.0) m0=670, m1/2=290, tanbeta=3, A0=0, sign(mu)=+ve| 0.0182294 | 0.0141453 | 0.403875 | 8.78596e-05 | 0.0177 | 0.0899 | 0.01492 | 0.001939 | 0.101 | 0.242 |
 |(scale=1.0) m0=670, m1/2=300, tanbeta=3, A0=0, sign(mu)=+ve| 0.0154805 | 0.0126302 | 0.342508 | 8.64518e-05 | 0.0154 | 0.0801 | 0.012781 | 0.001674 | 0.0785 | 0.201 |
 |(scale=1.0) m0=670, m1/2=310, tanbeta=3, A0=0, sign(mu)=+ve| 0.0131665 | 0.0112883 | 0.291087 | 8.49713e-05 | 0.0135 | 0.0712 | 0.01096 | 0.001454 | 0.0612 | 0.168 |
 |(scale=1.0) m0=670, m1/2=320, tanbeta=3, A0=0, sign(mu)=+ve| 0.0112165 | 0.0100592 | 0.248469 | 8.34672e-05 | 0.0117 | 0.0633 | 0.009346 | 0.001254 | 0.0479 | 0.141 |
 |(scale=1.0) m0=670, m1/2=330, tanbeta=3, A0=0, sign(mu)=+ve| 0.00957017 | 0.00898263 | 0.213016 | 8.19794e-05 | 0.0102 | 0.0562 | 0.007997 | 0.001084 | 0.0377 | 0.118 |
 |(scale=1.0) m0=670, m1/2=340, tanbeta=3, A0=0, sign(mu)=+ve| 0.00818661 | 0.00801799 | 0.183297 | 8.04664e-05 | 0.00885 | 0.0499 | 0.006849 | 0.000937 | 0.0298 | 0.0989 |
 |(scale=1.0) m0=670, m1/2=350, tanbeta=3, A0=0, sign(mu)=+ve| 0.00701058 | 0.00716518 | 0.158069 | 7.89671e-05 | 0.00768 | 0.0443 | 0.005872 | 0.00081 | 0.0237 | 0.0832 |
 |(scale=1.0) m0=670, m1/2=360, tanbeta=3, A0=0, sign(mu)=+ve| 0.00601416 | 0.00639401 | 0.136947 | 7.7451e-05 | 0.00667 | 0.0393 | 0.005044 | 0.0007 | 0.0188 | 0.0699 |
 |(scale=1.0) m0=670, m1/2=370, tanbeta=3, A0=0, sign(mu)=+ve| 0.0051514 | 0.00569933 | 0.118992 | 7.59591e-05 | 0.00579 | 0.0348 | 0.004325 | 0.00061 | 0.015 | 0.0588 |
 |(scale=1.0) m0=670, m1/2=380, tanbeta=3, A0=0, sign(mu)=+ve| 0.004427 | 0.00508692 | 0.103497 | 7.43591e-05 | 0.00502 | 0.0309 | 0.003712 | 0.000526 | 0.012 | 0.0495 |
 |(scale=1.0) m0=670, m1/2=390, tanbeta=3, A0=0, sign(mu)=+ve| 0.00379468 | 0.00454756 | 0.0904531 | 7.27611e-05 | 0.00435 | 0.0273 | 0.003194 | 0.000454 | 0.00957 | 0.0417 |
 |(scale=1.0) m0=670, m1/2=400, tanbeta=3, A0=0, sign(mu)=+ve| 0.00326227 | 0.00406722 | 0.0790595 | 7.12547e-05 | 0.00377 | 0.0242 | 0.002752 | 0.000391 | 0.00768 | 0.0352 |
 |(scale=1.0) m0=670, m1/2=410, tanbeta=3, A0=0, sign(mu)=+ve| 0.00280655 | 0.00363269 | 0.069498 | 6.97804e-05 | 0.00326 | 0.0214 | 0.002365 | 0.0003377 | 0.00618 | 0.0297 |
 |(scale=1.0) m0=670, m1/2=420, tanbeta=3, A0=0, sign(mu)=+ve| 0.00241847 | 0.00324087 | 0.0610694 | 6.82775e-05 | 0.00283 | 0.0189 | 0.002041 | 0.0002903 | 0.00498 | 0.0251 |
 |(scale=1.0) m0=670, m1/2=430, tanbeta=3, A0=0, sign(mu)=+ve| 0.00208394 | 0.00289568 | 0.053828 | 6.67859e-05 | 0.00245 | 0.0167 | 0.00176 | 0.0002504 | 0.00402 | 0.0212 |
 |(scale=1.0) m0=670, m1/2=440, tanbeta=3, A0=0, sign(mu)=+ve| 0.0017978 | 0.00259005 | 0.0475617 | 6.52254e-05 | 0.00212 | 0.0148 | 0.001512 | 0.0002167 | 0.00326 | 0.018 |
 |(scale=1.0) m0=670, m1/2=450, tanbeta=3, A0=0, sign(mu)=+ve| 0.00155503 | 0.00231591 | 0.0420946 | 6.38359e-05 | 0.00183 | 0.0131 | 0.001307 | 0.0001862 | 0.00264 | 0.0152 |
 |(scale=1.0) m0=670, m1/2=460, tanbeta=3, A0=0, sign(mu)=+ve| 0.00134256 | 0.00207015 | 0.0372666 | 6.23873e-05 | 0.00158 | 0.0115 | 0.0011337 | 0.0001606 | 0.00215 | 0.0129 |
 |(scale=1.0) m0=670, m1/2=470, tanbeta=3, A0=0, sign(mu)=+ve| 0.00116032 | 0.00185276 | 0.0331735 | 6.09196e-05 | 0.00137 | 0.0102 | 0.0009773 | 0.0001389 | 0.00175 | 0.0109 |
 |(scale=1.0) m0=670, m1/2=480, tanbeta=3, A0=0, sign(mu)=+ve| 0.0010043 | 0.0016587 | 0.0295245 | 5.94825e-05 | 0.00118 | 0.009 | 0.0008454 | 0.0001199 | 0.00142 | 0.00929 |
 |(scale=1.0) m0=670, m1/2=490, tanbeta=3, A0=0, sign(mu)=+ve| 0.000869439 | 0.00148491 | 0.0262174 | 5.8026e-05 | 0.00102 | 0.00795 | 0.0007319 | 0.0001035 | 0.00116 | 0.00788 |
 |(scale=1.0) m0=670, m1/2=500, tanbeta=3, A0=0, sign(mu)=+ve| 0.000753016 | 0.00132836 | 0.0234324 | 5.66101e-05 | 0.000884 | 0.00701 | 0.0006345 | 8.94e-05 | 0.000949 | 0.0067 |
 |(scale=1.0) m0=680, m1/2=100, tanbeta=3, A0=0, sign(mu)=+ve| 0.617922 | 0.0867725 | 71.6983 | 9.7e-05 | 0.139 | 0.523 | 0.2221 | 0.02023 | 71.8 | 11.5 |
 |(scale=1.0) m0=680, m1/2=110, tanbeta=3, A0=0, sign(mu)=+ve| 0.497066 | 0.0806697 | 41.9325 | 9.65e-05 | 0.129 | 0.491 | 0.1978 | 0.01841 | 43.5 | 9.04 |
 |(scale=1.0) m0=680, m1/2=120, tanbeta=3, A0=0, sign(mu)=+ve| 0.400505 | 0.0748275 | 26.748 | 9.601e-05 | 0.119 | 0.459 | 0.17467 | 0.01668 | 27.2 | 7.17 |
 |(scale=1.0) m0=680, m1/2=130, tanbeta=3, A0=0, sign(mu)=+ve| 0.326289 | 0.068966 | 18.0157 | 9.541e-05 | 0.108 | 0.428 | 0.15801 | 0.01506 | 17.4 | 5.71 |
 |(scale=1.0) m0=680, m1/2=140, tanbeta=3, A0=0, sign(mu)=+ve| 0.266507 | 0.063336 | 12.596 | 9.49e-05 | 0.0986 | 0.396 | 0.13796 | 0.01344 | 11.4 | 4.57 |
 |(scale=1.0) m0=680, m1/2=150, tanbeta=3, A0=0, sign(mu)=+ve| 0.218119 | 0.0580302 | 9.08758 | 9.4158e-05 | 0.0896 | 0.364 | 0.121 | 0.01199 | 7.7 | 3.68 |
 |(scale=1.0) m0=680, m1/2=160, tanbeta=3, A0=0, sign(mu)=+ve| 0.179316 | 0.0528194 | 6.72674 | 9.3432e-05 | 0.0811 | 0.334 | 0.10494 | 0.01064 | 5.25 | 2.97 |
 |(scale=1.0) m0=680, m1/2=170, tanbeta=3, A0=0, sign(mu)=+ve| 0.147784 | 0.0481433 | 5.05305 | 9.2584e-05 | 0.073 | 0.305 | 0.09086 | 0.0094 | 3.64 | 2.4 |
 |(scale=1.0) m0=680, m1/2=180, tanbeta=3, A0=0, sign(mu)=+ve| 0.122412 | 0.0436728 | 3.884 | 9.1701e-05 | 0.0655 | 0.277 | 0.07838 | 0.00829 | 2.56 | 1.95 |
 |(scale=1.0) m0=680, m1/2=190, tanbeta=3, A0=0, sign(mu)=+ve| 0.101482 | 0.0394991 | 3.02277 | 9.0683e-05 | 0.0585 | 0.252 | 0.06747 | 0.00729 | 1.82 | 1.59 |
 |(scale=1.0) m0=680, m1/2=200, tanbeta=3, A0=0, sign(mu)=+ve| 0.0844941 | 0.03574 | 2.37857 | 8.9749e-05 | 0.0521 | 0.228 | 0.05794 | 0.00639 | 1.31 | 1.3 |
